ID,MONTHS_BALANCE,STATUS
5012642,-20,X
5012642,-21,C
5012642,-22,1
5012643,0,X
5012643,-1,1
5012643,-2,C
5012643,-3,X
5012643,-4,C
5012643,-5,C
5012644,0,0
5012644,-1,X
5012644,-2,C
5012644,-3,C
5012644,-4,X
5012644,-5,C
5012645,0,C
5012645,-1,X
5012645,-2,C
5012645,-3,X
5012645,-4,C
5012645,-5,X
5012645,-6,C
5012645,-7,C
5012645,-8,X
5012645,-9,X
5012645,-10,X
5012645,-11,X
5012646,0,C
5012646,-1,1
5012646,-2,X
5012646,-3,C
5012646,-4,X
5012646,-5,X
5012646,-6,X
5012646,-7,X
5012646,-8,0
5012647,0,C
5012647,-1,X
5012647,-2,X
5012647,-3,X
5012647,-4,C
5012647,-5,X
5012647,-6,C
5012647,-7,C
5012647,-8,C
5012647,-9,C
5012647,-10,X
5012647,-11,1
5012647,-12,C
5012647,-13,C
5012647,-14,C
5012647,-15,C
5012647,-16,X
5012647,-17,X
5012647,-18,C
5012647,-19,X
5012647,-20,X
5012648,0,C
5012648,-1,X
5012648,-2,C
5012648,-3,C
5012648,-4,0
5012648,-5,X
5012648,-6,C
5012648,-7,C
5012648,-8,X
5012648,-9,C
5012649,0,1
5012649,-1,X
5012649,-2,C
5012649,-3,C
5012649,-4,C
5012649,-5,C
5012649,-6,X
5012649,-7,C
5012649,-8,C
5012649,-9,X
5012649,-10,0
5012649,-11,C
5012649,-12,1
5012649,-13,C
5012649,-14,C
5012649,-15,C
5012649,-16,X
5012649,-17,C
5012650,0,1
5012650,-1,C
5012650,-2,X
5012650,-3,X
5012650,-4,X
5012650,-5,C
5012650,-6,C
5012650,-7,X
5012650,-8,1
5012650,-9,1
5012650,-10,1
5012650,-11,X
5012650,-12,C
5012650,-13,C
5012650,-14,X
5012650,-15,C
5012650,-16,C
5012650,-17,X
5012650,-18,X
5012651,0,C
5012651,-1,0
5012651,-2,C
5012651,-3,C
5012651,-4,C
5012651,-5,C
5012651,-6,X
5012651,-7,X
5012651,-8,X
5012651,-9,0
5012651,-10,C
5012651,-11,X
5012651,-12,C
5012651,-13,C
5012651,-14,C
5012651,-15,1
5012651,-16,0
5012651,-17,X
5012651,-18,X
5012651,-19,X
5012652,0,X
5012652,-1,1
5012652,-2,X
5012652,-3,X
5012652,-4,C
5012652,-5,1
5012652,-6,X
5012652,-7,C
5012652,-8,C
5012653,0,C
5012653,-1,C
5012653,-2,C
5012653,-3,C
5012653,-4,C
5012653,-5,1
5012653,-6,C
5012653,-7,X
5012654,0,1
5012654,-1,C
5012654,-2,X
5012654,-3,C
5012654,-4,C
5012654,-5,1
5012654,-6,C
5012654,-7,X
5012654,-8,C
5012654,-9,C
5012654,-10,X
5012654,-11,1
5012654,-12,C
5012654,-13,X
5012654,-14,C
5012654,-15,X
5012654,-16,0
5012654,-17,C
5012654,-18,C
5012654,-19,C
5012654,-20,X
5012655,0,X
5012655,-1,C
5012655,-2,C
5012655,-3,C
5012655,-4,X
5012655,-5,C
5012655,-6,C
5012655,-7,C
5012655,-8,C
5012655,-9,X
5012655,-10,C
5012655,-11,C
5012655,-12,C
5012655,-13,C
5012655,-14,C
5012655,-15,C
5012655,-16,0
5012655,-17,0
5012656,0,X
5012656,-1,C
5012656,-2,C
5012656,-3,C
5012656,-4,C
5012656,-5,C
5012656,-6,C
5012656,-7,C
5012656,-8,C
5012656,-9,X
5012656,-10,X
5012656,-11,X
5012656,-12,1
5012656,-13,C
5012656,-14,C
5012656,-15,0
5012656,-16,C
5012656,-17,X
5012656,-18,C
5012656,-19,X
5012656,-20,C
5012656,-21,X
5012657,0,C
5012657,-1,0
5012657,-2,C
5012657,-3,0
5012657,-4,0
5012657,-5,C
5012657,-6,X
5012657,-7,C
5012657,-8,3
5012657,-9,C
5012657,-10,C
5012657,-11,C
5012657,-12,C
5012657,-13,X
5012657,-14,0
5012657,-15,0
5012657,-16,C
5012657,-17,1
5012657,-18,C
5012657,-19,C
5012657,-20,0
5012657,-21,4
5012658,0,C
5012658,-1,X
5012658,-2,C
5012658,-3,C
5012658,-4,C
5012658,-5,C
5012658,-6,C
5012658,-7,X
5012658,-8,X
5012658,-9,X
5012658,-10,X
5012658,-11,C
5012658,-12,C
5012658,-13,C
5012658,-14,C
5012659,0,C
5012659,-1,X
5012659,-2,C
5012659,-3,X
5012659,-4,0
5012659,-5,1
5012659,-6,C
5012659,-7,C
5012659,-8,0
5012659,-9,C
5012659,-10,C
5012659,-11,C
5012659,-12,X
5012659,-13,1
5012659,-14,1
5012659,-15,C
5012659,-16,X
5012660,0,C
5012660,-1,X
5012660,-2,C
5012660,-3,0
5012660,-4,C
5012660,-5,X
5012660,-6,C
5012660,-7,C
5012660,-8,X
5012660,-9,C
5012661,0,1
5012661,-1,C
5012661,-2,C
5012661,-3,C
5012661,-4,C
5012661,-5,X
5012661,-6,C
5012661,-7,C
5012661,-8,1
5012661,-9,1
5012661,-10,X
5012661,-11,C
5012661,-12,C
5012661,-13,X
5012661,-14,0
5012661,-15,0
5012661,-16,C
5012661,-17,C
5012661,-18,C
5012661,-19,C
5012661,-20,X
5012661,-21,X
5012661,-22,C
5012661,-23,C
5012662,0,C
5012662,-1,X
5012662,-2,X
5012662,-3,X
5012662,-4,C
5012662,-5,C
5012662,-6,X
5012662,-7,C
5012662,-8,X
5012662,-9,X
5012662,-10,0
5012662,-11,C
5012662,-12,C
5012662,-13,X
5012663,0,C
5012663,-1,X
5012663,-2,C
5012663,-3,C
5012663,-4,X
5012663,-5,X
5012663,-6,X
5012663,-7,X
5012663,-8,1
5012663,-9,1
5012663,-10,C
5012663,-11,C
5012663,-12,C
5012663,-13,X
5012663,-14,C
5012663,-15,X
5012663,-16,X
5012663,-17,C
5012663,-18,C
5012664,0,C
5012664,-1,C
5012664,-2,X
5012664,-3,C
5012664,-4,C
5012664,-5,X
5012664,-6,C
5012664,-7,C
5012664,-8,C
5012664,-9,C
5012664,-10,0
5012664,-11,0
5012664,-12,X
5012664,-13,0
5012664,-14,C
5012664,-15,X
5012664,-16,C
5012664,-17,C
5012664,-18,0
5012664,-19,C
5012665,0,X
5012665,-1,X
5012665,-2,C
5012665,-3,X
5012665,-4,1
5012665,-5,C
5012665,-6,X
5012665,-7,C
5012665,-8,C
5012665,-9,C
5012665,-10,C
5012665,-11,X
5012665,-12,C
5012665,-13,0
5012665,-14,X
5012665,-15,C
5012665,-16,1
5012665,-17,C
5012665,-18,C
5012665,-19,C
5012665,-20,C
5012666,0,C
5012666,-1,1
5012666,-2,C
5012666,-3,1
5012666,-4,X
5012666,-5,X
5012666,-6,X
5012666,-7,C
5012666,-8,C
5012666,-9,0
5012666,-10,C
5012667,0,C
5012667,-1,X
5012667,-2,C
5012667,-3,C
5012667,-4,C
5012667,-5,C
5012667,-6,C
5012667,-7,X
5012667,-8,X
5012667,-9,C
5012667,-10,0
5012667,-11,1
5012667,-12,C
5012667,-13,X
5012667,-14,C
5012667,-15,X
5012667,-16,C
5012668,0,X
5012668,-1,C
5012668,-2,C
5012668,-3,C
5012668,-4,X
5012668,-5,C
5012668,-6,X
5012668,-7,C
5012668,-8,X
5012668,-9,C
5012668,-10,X
5012668,-11,C
5012668,-12,3
5012668,-13,C
5012668,-14,X
5012668,-15,C
5012669,0,C
5012669,-1,0
5012669,-2,1
5012669,-3,5
5012669,-4,X
5012669,-5,X
5012669,-6,C
5012669,-7,C
5012669,-8,4
5012669,-9,X
5012670,0,C
5012670,-1,X
5012670,-2,X
5012670,-3,1
5012670,-4,0
5012670,-5,X
5012670,-6,C
5012670,-7,C
5012670,-8,C
5012670,-9,C
5012670,-10,C
5012670,-11,X
5012670,-12,X
5012670,-13,C
5012671,0,X
5012671,-1,C
5012671,-2,C
5012671,-3,X
5012671,-4,X
5012671,-5,X
5012671,-6,C
5012671,-7,C
5012671,-8,C
5012671,-9,C
5012671,-10,X
5012671,-11,1
5012671,-12,C
5012671,-13,0
5012671,-14,C
5012671,-15,X
5012671,-16,C
5012671,-17,C
5012671,-18,C
5012671,-19,C
5012671,-20,C
5012671,-21,0
5012671,-22,X
5012672,0,C
5012672,-1,C
5012672,-2,C
5012672,-3,C
5012672,-4,0
5012672,-5,X
5012672,-6,C
5012672,-7,C
5012672,-8,X
5012672,-9,X
5012672,-10,C
5012672,-11,X
5012672,-12,1
5012672,-13,X
5012672,-14,C
5012672,-15,C
5012672,-16,X
5012672,-17,C
5012672,-18,C
5012672,-19,X
5012672,-20,X
5012672,-21,C
5012672,-22,C
5012672,-23,0
5012673,0,C
5012673,-1,0
5012673,-2,C
5012673,-3,C
5012673,-4,C
5012673,-5,C
5012673,-6,C
5012673,-7,C
5012674,0,X
5012674,-1,0
5012674,-2,C
5012674,-3,X
5012674,-4,1
5012674,-5,1
5012674,-6,C
5012674,-7,X
5012674,-8,X
5012674,-9,C
5012674,-10,X
5012674,-11,1
5012674,-12,C
5012674,-13,X
5012674,-14,C
5012674,-15,C
5012674,-16,X
5012674,-17,C
5012674,-18,C
5012674,-19,C
5012675,0,C
5012675,-1,C
5012675,-2,C
5012675,-3,C
5012675,-4,C
5012675,-5,C
5012675,-6,C
5012675,-7,C
5012675,-8,C
5012675,-9,X
5012675,-10,X
5012675,-11,0
5012675,-12,C
5012675,-13,X
5012676,0,C
5012676,-1,C
5012676,-2,C
5012676,-3,X
5012676,-4,X
5012676,-5,C
5012676,-6,X
5012676,-7,X
5012676,-8,0
5012676,-9,0
5012676,-10,C
5012676,-11,C
5012676,-12,C
5012676,-13,C
5012676,-14,1
5012676,-15,C
5012676,-16,C
5012676,-17,C
5012676,-18,1
5012676,-19,C
5012676,-20,C
5012676,-21,C
5012676,-22,C
5012677,0,C
5012677,-1,X
5012677,-2,X
5012677,-3,X
5012677,-4,C
5012677,-5,X
5012677,-6,C
5012678,0,C
5012678,-1,C
5012678,-2,X
5012678,-3,X
5012678,-4,X
5012678,-5,C
5012678,-6,X
5012678,-7,C
5012678,-8,C
5012678,-9,X
5012678,-10,1
5012678,-11,X
5012678,-12,X
5012678,-13,C
5012678,-14,C
5012678,-15,C
5012678,-16,X
5012678,-17,C
5012678,-18,C
5012679,0,C
5012679,-1,X
5012679,-2,C
5012679,-3,X
5012679,-4,X
5012679,-5,C
5012680,0,C
5012680,-1,1
5012680,-2,C
5012680,-3,X
5012680,-4,C
5012680,-5,C
5012680,-6,C
5012680,-7,C
5012680,-8,1
5012681,0,C
5012681,-1,C
5012681,-2,C
5012681,-3,C
5012681,-4,X
5012681,-5,C
5012681,-6,C
5012681,-7,C
5012681,-8,C
5012681,-9,C
5012681,-10,C
5012681,-11,1
5012682,0,X
5012682,-1,X
5012682,-2,X
5012682,-3,X
5012682,-4,C
5012682,-5,C
5012682,-6,C
5012682,-7,C
5012682,-8,C
5012683,0,C
5012683,-1,1
5012683,-2,C
5012683,-3,C
5012683,-4,C
5012683,-5,1
5012683,-6,X
5012683,-7,C
5012684,0,C
5012684,-1,C
5012684,-2,C
5012684,-3,1
5012684,-4,X
5012684,-5,X
5012684,-6,X
5012684,-7,C
5012684,-8,1
5012685,0,X
5012685,-1,C
5012685,-2,X
5012685,-3,C
5012685,-4,C
5012685,-5,C
5012685,-6,0
5012685,-7,C
5012685,-8,C
5012685,-9,C
5012685,-10,C
5012685,-11,X
5012685,-12,X
5012685,-13,C
5012685,-14,X
5012685,-15,C
5012685,-16,X
5012685,-17,C
5012685,-18,C
5012685,-19,C
5012686,0,X
5012686,-1,C
5012686,-2,C
5012686,-3,C
5012686,-4,X
5012686,-5,C
5012686,-6,C
5012686,-7,X
5012686,-8,X
5012686,-9,X
5012686,-10,C
5012686,-11,X
5012686,-12,C
5012686,-13,C
5012686,-14,1
5012686,-15,3
5012686,-16,1
5012687,0,C
5012687,-1,C
5012687,-2,C
5012687,-3,C
5012687,-4,C
5012687,-5,C
5012687,-6,C
5012687,-7,C
5012687,-8,X
5012687,-9,C
5012687,-10,X
5012687,-11,0
5012687,-12,X
5012687,-13,C
5012687,-14,X
5012687,-15,0
5012687,-16,C
5012687,-17,C
5012687,-18,X
5012687,-19,C
5012688,0,X
5012688,-1,1
5012688,-2,C
5012688,-3,1
5012688,-4,1
5012688,-5,X
5012688,-6,X
5012688,-7,X
5012688,-8,X
5012688,-9,C
5012688,-10,X
5012688,-11,X
5012688,-12,X
5012688,-13,C
5012688,-14,C
5012688,-15,C
5012688,-16,C
5012688,-17,1
5012688,-18,X
5012688,-19,0
5012689,0,C
5012689,-1,X
5012689,-2,C
5012689,-3,C
5012689,-4,X
5012689,-5,C
5012689,-6,C
5012689,-7,C
5012689,-8,C
5012689,-9,X
5012689,-10,C
5012689,-11,C
5012689,-12,X
5012689,-13,C
5012689,-14,C
5012689,-15,C
5012689,-16,X
5012689,-17,C
5012689,-18,C
5012689,-19,C
5012689,-20,C
5012689,-21,C
5012689,-22,X
5012690,0,1
5012690,-1,0
5012690,-2,C
5012690,-3,C
5012690,-4,C
5012690,-5,C
5012690,-6,0
5012690,-7,0
5012690,-8,X
5012690,-9,X
5012690,-10,X
5012690,-11,C
5012690,-12,1
5012690,-13,C
5012690,-14,1
5012690,-15,C
5012690,-16,X
5012690,-17,C
5012690,-18,C
5012691,0,C
5012691,-1,X
5012691,-2,C
5012691,-3,1
5012691,-4,2
5012691,-5,X
5012691,-6,X
5012691,-7,C
5012691,-8,C
5012691,-9,C
5012691,-10,C
5012691,-11,1
5012691,-12,C
5012691,-13,X
5012691,-14,X
5012691,-15,C
5012691,-16,C
5012691,-17,X
5012691,-18,C
5012691,-19,0
5012691,-20,C
5012691,-21,X
5012692,0,C
5012692,-1,X
5012692,-2,X
5012692,-3,C
5012692,-4,C
5012692,-5,C
5012692,-6,C
5012692,-7,1
5012693,0,1
5012693,-1,C
5012693,-2,C
5012693,-3,C
5012693,-4,C
5012693,-5,X
5012693,-6,C
5012694,0,C
5012694,-1,0
5012694,-2,X
5012694,-3,X
5012694,-4,1
5012694,-5,C
5012694,-6,C
5012694,-7,C
5012694,-8,C
5012694,-9,0
5012694,-10,C
5012694,-11,X
5012694,-12,X
5012694,-13,C
5012694,-14,C
5012694,-15,X
5012694,-16,C
5012694,-17,1
5012694,-18,X
5012694,-19,C
5012694,-20,C
5012694,-21,0
5012695,0,X
5012695,-1,C
5012695,-2,C
5012695,-3,C
5012695,-4,0
5012695,-5,C
5012695,-6,1
5012695,-7,C
5012695,-8,C
5012695,-9,C
5012695,-10,1
5012695,-11,C
5012695,-12,X
5012695,-13,C
5012695,-14,X
5012695,-15,C
5012695,-16,1
5012695,-17,C
5012695,-18,C
5012695,-19,C
5012695,-20,C
5012696,0,X
5012696,-1,X
5012696,-2,X
5012696,-3,X
5012696,-4,0
5012696,-5,X
5012696,-6,X
5012696,-7,X
5012696,-8,X
5012696,-9,X
5012696,-10,X
5012696,-11,C
5012696,-12,C
5012696,-13,X
5012697,0,C
5012697,-1,X
5012697,-2,1
5012697,-3,C
5012697,-4,1
5012697,-5,X
5012697,-6,1
5012697,-7,C
5012697,-8,C
5012697,-9,X
5012697,-10,C
5012697,-11,C
5012697,-12,1
5012697,-13,X
5012697,-14,X
5012697,-15,C
5012698,0,C
5012698,-1,C
5012698,-2,X
5012698,-3,C
5012698,-4,C
5012698,-5,C
5012698,-6,C
5012698,-7,C
5012698,-8,X
5012698,-9,C
5012698,-10,C
5012698,-11,0
5012698,-12,C
5012698,-13,X
5012698,-14,X
5012698,-15,C
5012699,0,C
5012699,-1,1
5012699,-2,2
5012699,-3,X
5012699,-4,C
5012699,-5,C
5012699,-6,X
5012699,-7,C
5012699,-8,2
5012699,-9,C
5012699,-10,X
5012699,-11,C
5012699,-12,C
5012699,-13,X
5012699,-14,C
5012699,-15,X
5012699,-16,C
5012699,-17,C
5012699,-18,C
5012699,-19,C
5012700,0,C
5012700,-1,C
5012700,-2,C
5012700,-3,C
5012700,-4,C
5012700,-5,C
5012700,-6,1
5012700,-7,C
5012700,-8,X
5012700,-9,C
5012701,0,0
5012701,-1,X
5012701,-2,X
5012701,-3,C
5012701,-4,C
5012701,-5,C
5012701,-6,C
5012701,-7,C
5012701,-8,1
5012701,-9,X
5012701,-10,C
5012702,0,X
5012702,-1,X
5012702,-2,0
5012702,-3,X
5012702,-4,C
5012702,-5,0
5012702,-6,X
5012702,-7,C
5012703,0,C
5012703,-1,C
5012703,-2,C
5012703,-3,C
5012703,-4,X
5012703,-5,C
5012703,-6,C
5012703,-7,C
5012703,-8,X
5012703,-9,C
5012703,-10,X
5012703,-11,0
5012703,-12,0
5012703,-13,C
5012703,-14,C
5012703,-15,C
5012704,0,C
5012704,-1,C
5012704,-2,C
5012704,-3,C
5012704,-4,C
5012704,-5,C
5012704,-6,0
5012704,-7,C
5012704,-8,X
5012704,-9,X
5012704,-10,C
5012704,-11,X
5012704,-12,C
5012704,-13,C
5012704,-14,X
5012705,0,0
5012705,-1,X
5012705,-2,X
5012705,-3,0
5012705,-4,X
5012705,-5,C
5012705,-6,3
5012705,-7,1
5012705,-8,C
5012705,-9,C
5012705,-10,C
5012705,-11,C
5012705,-12,C
5012705,-13,C
5012705,-14,X
5012705,-15,1
5012705,-16,2
5012706,0,X
5012706,-1,C
5012706,-2,C
5012706,-3,C
5012706,-4,C
5012706,-5,C
5012706,-6,C
5012706,-7,C
5012706,-8,C
5012706,-9,X
5012706,-10,C
5012706,-11,X
5012706,-12,0
5012706,-13,X
5012707,0,C
5012707,-1,C
5012707,-2,X
5012707,-3,X
5012707,-4,C
5012707,-5,X
5012707,-6,C
5012707,-7,0
5012707,-8,X
5012707,-9,0
5012707,-10,X
5012707,-11,C
5012707,-12,C
5012707,-13,0
5012707,-14,X
5012707,-15,X
5012707,-16,1
5012707,-17,C
5012707,-18,X
5012707,-19,X
5012707,-20,C
5012708,0,0
5012708,-1,X
5012708,-2,C
5012708,-3,C
5012708,-4,1
5012708,-5,C
5012709,0,1
5012709,-1,X
5012709,-2,3
5012709,-3,C
5012709,-4,X
5012709,-5,X
5012709,-6,X
5012709,-7,2
5012709,-8,C
5012709,-9,X
5012709,-10,X
5012709,-11,X
5012709,-12,X
5012709,-13,X
5012709,-14,X
5012709,-15,C
5012709,-16,X
5012709,-17,C
5012710,0,C
5012710,-1,C
5012710,-2,X
5012710,-3,C
5012710,-4,C
5012710,-5,X
5012710,-6,C
5012710,-7,C
5012710,-8,C
5012710,-9,0
5012710,-10,X
5012710,-11,X
5012710,-12,X
5012710,-13,X
5012711,0,C
5012711,-1,C
5012711,-2,X
5012711,-3,X
5012711,-4,C
5012711,-5,C
5012711,-6,C
5012711,-7,X
5012711,-8,X
5012711,-9,X
5012711,-10,C
5012711,-11,C
5012711,-12,C
5012711,-13,C
5012711,-14,C
5012712,0,X
5012712,-1,C
5012712,-2,X
5012712,-3,C
5012712,-4,X
5012712,-5,C
5012712,-6,C
5012712,-7,X
5012712,-8,X
5012712,-9,C
5012712,-10,C
5012712,-11,X
5012712,-12,X
5012712,-13,C
5012712,-14,C
5012712,-15,C
5012712,-16,C
5012712,-17,X
5012712,-18,0
5012712,-19,0
5012712,-20,C
5012712,-21,C
5012713,0,X
5012713,-1,X
5012713,-2,C
5012713,-3,C
5012713,-4,C
5012713,-5,X
5012714,0,X
5012714,-1,C
5012714,-2,C
5012714,-3,C
5012714,-4,C
5012714,-5,X
5012714,-6,X
5012714,-7,C
5012714,-8,1
5012714,-9,C
5012714,-10,C
5012714,-11,X
5012714,-12,C
5012714,-13,X
5012714,-14,X
5012714,-15,0
5012714,-16,X
5012714,-17,C
5012714,-18,C
5012714,-19,C
5012714,-20,C
5012714,-21,X
5012714,-22,C
5012714,-23,1
5012715,0,0
5012715,-1,C
5012715,-2,X
5012715,-3,C
5012715,-4,0
5012715,-5,X
5012715,-6,C
5012715,-7,0
5012715,-8,0
5012715,-9,C
5012715,-10,X
5012716,0,X
5012716,-1,X
5012716,-2,X
5012716,-3,C
5012716,-4,X
5012716,-5,X
5012716,-6,X
5012716,-7,C
5012716,-8,X
5012716,-9,C
5012716,-10,C
5012716,-11,C
5012716,-12,C
5012716,-13,C
5012716,-14,C
5012716,-15,0
5012716,-16,0
5012716,-17,C
5012716,-18,C
5012716,-19,X
5012716,-20,C
5012716,-21,C
5012716,-22,X
5012717,0,X
5012717,-1,X
5012717,-2,0
5012717,-3,C
5012717,-4,X
5012717,-5,C
5012717,-6,X
5012717,-7,C
5012717,-8,C
5012717,-9,X
5012717,-10,1
5012717,-11,C
5012717,-12,X
5012718,0,C
5012718,-1,C
5012718,-2,X
5012718,-3,C
5012718,-4,C
5012718,-5,X
5012718,-6,C
5012719,0,0
5012719,-1,C
5012719,-2,0
5012719,-3,C
5012719,-4,C
5012719,-5,0
5012719,-6,X
5012719,-7,C
5012719,-8,C
5012719,-9,X
5012719,-10,X
5012719,-11,0
5012719,-12,C
5012719,-13,X
5012719,-14,X
5012719,-15,C
5012719,-16,X
5012720,0,C
5012720,-1,C
5012720,-2,1
5012720,-3,C
5012720,-4,X
5012720,-5,C
5012720,-6,X
5012720,-7,X
5012720,-8,X
5012720,-9,C
5012720,-10,C
5012720,-11,0
5012720,-12,C
5012720,-13,C
5012720,-14,X
5012720,-15,X
5012720,-16,0
5012720,-17,0
5012721,0,C
5012721,-1,C
5012721,-2,3
5012721,-3,3
5012721,-4,C
5012721,-5,C
5012721,-6,C
5012721,-7,X
5012721,-8,C
5012721,-9,X
5012721,-10,C
5012721,-11,C
5012721,-12,X
5012721,-13,X
5012721,-14,C
5012721,-15,X
5012721,-16,C
5012721,-17,C
5012721,-18,X
5012721,-19,X
5012722,0,0
5012722,-1,C
5012722,-2,X
5012722,-3,1
5012722,-4,C
5012722,-5,C
5012722,-6,C
5012722,-7,C
5012722,-8,C
5012722,-9,X
5012722,-10,C
5012722,-11,X
5012722,-12,C
5012722,-13,C
5012722,-14,X
5012722,-15,C
5012722,-16,C
5012722,-17,C
5012722,-18,C
5012722,-19,C
5012723,0,C
5012723,-1,C
5012723,-2,C
5012723,-3,X
5012723,-4,C
5012723,-5,C
5012723,-6,C
5012723,-7,C
5012723,-8,X
5012723,-9,C
5012723,-10,C
5012723,-11,C
5012724,0,C
5012724,-1,X
5012724,-2,C
5012724,-3,C
5012724,-4,0
5012724,-5,X
5012724,-6,C
5012724,-7,C
5012724,-8,C
5012724,-9,X
5012725,0,C
5012725,-1,C
5012725,-2,C
5012725,-3,X
5012725,-4,X
5012725,-5,C
5012725,-6,C
5012725,-7,0
5012725,-8,1
5012725,-9,C
5012725,-10,0
5012725,-11,X
5012725,-12,C
5012725,-13,C
5012725,-14,C
5012725,-15,C
5012725,-16,C
5012725,-17,C
5012725,-18,X
5012725,-19,C
5012725,-20,X
5012726,0,C
5012726,-1,C
5012726,-2,C
5012726,-3,C
5012726,-4,C
5012726,-5,X
5012726,-6,0
5012726,-7,C
5012726,-8,0
5012726,-9,C
5012726,-10,C
5012726,-11,X
5012726,-12,C
5012726,-13,X
5012726,-14,X
5012726,-15,X
5012726,-16,C
5012726,-17,X
5012726,-18,C
5012727,0,C
5012727,-1,C
5012727,-2,1
5012727,-3,C
5012727,-4,C
5012727,-5,C
5012727,-6,C
5012727,-7,C
5012727,-8,C
5012727,-9,X
5012727,-10,1
5012728,0,X
5012728,-1,X
5012728,-2,C
5012728,-3,X
5012728,-4,0
5012728,-5,C
5012729,0,C
5012729,-1,C
5012729,-2,C
5012729,-3,C
5012729,-4,C
5012729,-5,1
5012729,-6,C
5012729,-7,C
5012729,-8,C
5012729,-9,C
5012729,-10,C
5012729,-11,X
5012729,-12,C
5012729,-13,1
5012729,-14,X
5012729,-15,C
5012729,-16,C
5012729,-17,C
5012729,-18,X
5012729,-19,C
5012729,-20,C
5012729,-21,0
5012730,0,C
5012730,-1,X
5012730,-2,0
5012730,-3,C
5012730,-4,C
5012730,-5,C
5012731,0,C
5012731,-1,0
5012731,-2,C
5012731,-3,C
5012731,-4,C
5012731,-5,0
5012731,-6,C
5012731,-7,C
5012731,-8,C
5012731,-9,C
5012731,-10,C
5012731,-11,C
5012732,0,X
5012732,-1,3
5012732,-2,C
5012732,-3,X
5012732,-4,C
5012732,-5,2
5012732,-6,C
5012732,-7,X
5012732,-8,C
5012732,-9,C
5012732,-10,C
5012732,-11,0
5012732,-12,C
5012733,0,X
5012733,-1,C
5012733,-2,X
5012733,-3,C
5012733,-4,X
5012733,-5,C
5012733,-6,C
5012733,-7,C
5012734,0,C
5012734,-1,C
5012734,-2,1
5012734,-3,C
5012734,-4,1
5012734,-5,C
5012734,-6,C
5012734,-7,0
5012734,-8,X
5012734,-9,C
5012734,-10,C
5012734,-11,X
5012734,-12,X
5012734,-13,X
5012734,-14,X
5012734,-15,1
5012734,-16,X
5012734,-17,0
5012735,0,0
5012735,-1,C
5012735,-2,X
5012735,-3,X
5012735,-4,X
5012735,-5,C
5012735,-6,C
5012735,-7,0
5012735,-8,C
5012735,-9,1
5012735,-10,X
5012735,-11,0
5012735,-12,C
5012735,-13,1
5012735,-14,0
5012735,-15,1
5012735,-16,X
5012735,-17,C
5012735,-18,1
5012735,-19,0
5012735,-20,C
5012735,-21,C
5012735,-22,4
5012736,0,C
5012736,-1,X
5012736,-2,C
5012736,-3,C
5012736,-4,1
5012736,-5,X
5012736,-6,C
5012736,-7,X
5012736,-8,C
5012736,-9,X
5012736,-10,C
5012736,-11,C
5012736,-12,X
5012736,-13,0
5012736,-14,C
5012737,0,1
5012737,-1,C
5012737,-2,C
5012737,-3,X
5012737,-4,0
5012737,-5,C
5012737,-6,C
5012737,-7,1
5012737,-8,X
5012737,-9,C
5012737,-10,C
5012737,-11,C
5012737,-12,C
5012737,-13,C
5012737,-14,C
5012738,0,0
5012738,-1,C
5012738,-2,C
5012738,-3,C
5012738,-4,X
5012738,-5,C
5012738,-6,X
5012738,-7,X
5012738,-8,0
5012738,-9,C
5012738,-10,C
5012738,-11,C
5012738,-12,C
5012738,-13,C
5012738,-14,C
5012738,-15,X
5012739,0,C
5012739,-1,C
5012739,-2,0
5012739,-3,C
5012739,-4,X
5012739,-5,X
5012739,-6,X
5012739,-7,C
5012739,-8,X
5012739,-9,X
5012739,-10,C
5012739,-11,X
5012739,-12,1
5012740,0,X
5012740,-1,C
5012740,-2,0
5012740,-3,C
5012740,-4,0
5012740,-5,X
5012740,-6,C
5012740,-7,X
5012740,-8,X
5012740,-9,X
5012740,-10,X
5012740,-11,C
5012740,-12,C
5012740,-13,C
5012740,-14,C
5012740,-15,C
5012740,-16,0
5012740,-17,1
5012740,-18,C
5012740,-19,C
5012740,-20,X
5012740,-21,C
5012740,-22,C
5012740,-23,C
5012741,0,C
5012741,-1,X
5012741,-2,0
5012741,-3,C
5012741,-4,X
5012741,-5,1
5012741,-6,0
5012741,-7,0
5012741,-8,C
5012741,-9,X
5012741,-10,C
5012742,0,1
5012742,-1,C
5012742,-2,C
5012742,-3,X
5012742,-4,X
5012742,-5,C
5012742,-6,C
5012742,-7,X
5012742,-8,X
5012742,-9,1
5012742,-10,X
5012742,-11,1
5012742,-12,X
5012742,-13,X
5012742,-14,1
5012742,-15,C
5012742,-16,C
5012742,-17,1
5012742,-18,C
5012742,-19,C
5012742,-20,C
5012742,-21,C
5012742,-22,C
5012742,-23,C
5012743,0,X
5012743,-1,C
5012743,-2,1
5012743,-3,C
5012743,-4,0
5012743,-5,C
5012743,-6,X
5012743,-7,X
5012743,-8,X
5012743,-9,X
5012743,-10,C
5012743,-11,C
5012743,-12,C
5012743,-13,C
5012744,0,C
5012744,-1,C
5012744,-2,C
5012744,-3,C
5012744,-4,X
5012744,-5,C
5012744,-6,X
5012744,-7,C
5012744,-8,5
5012744,-9,X
5012744,-10,C
5012744,-11,2
5012745,0,C
5012745,-1,0
5012745,-2,X
5012745,-3,C
5012745,-4,X
