ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5012694,F,Y,Y,0,65490.8,Working,Secondary / secondary special,Married,Municipal apartment,-13829,-1813,1,1,0,0,Low-skill Laborers,1.0
5012695,F,Y,N,0,89055.2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15987,-11361,1,0,0,0,Security staff,2.0
5012696,M,Y,Y,0,297756.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-7799,365243,1,0,0,0,HR staff,2.0
5012697,F,N,N,0,189312.3,State servant,Secondary / secondary special,Separated,House / apartment,-22245,-4252,1,1,0,1,Cooking staff,2.0
5012698,F,N,N,1,63863.2,Working,Secondary / secondary special,Married,House / apartment,-20750,-8415,1,0,0,0,Laborers,3.0
5012699,F,Y,Y,2,112853.3,Commercial associate,Secondary / secondary special,Married,With parents,-20177,-10226,1,1,0,0,Drivers,4.0
5012700,M,Y,Y,0,103568.6,Working,Secondary / secondary special,Married,Municipal apartment,-21389,-12964,1,0,0,0,Drivers,2.0
5012701,M,N,Y,1,91936.5,Student,Higher education,Married,House / apartment,-17818,-2178,1,0,1,0,Cleaning staff,3.0
5012702,F,N,Y,0,59791.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-11739,365243,1,0,1,0,Realty agents,1.0
5012703,M,N,Y,2,123370.7,Working,Secondary / secondary special,Single / not married,House / apartment,-23374,-13412,1,0,1,0,Private service staff,4.0
5012704,F,N,Y,0,150698.4,Working,Secondary / secondary special,Married,House / apartment,-21484,-9311,1,0,0,1,Sales staff,2.0
5012705,F,N,Y,0,65059.1,Working,Secondary / secondary special,Single / not married,House / apartment,-24607,-2281,1,1,1,0,High skill tech staff,2.0
5012706,F,N,Y,0,262438.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-11339,-926,1,0,1,0,Sales staff,2.0
5012707,M,N,N,0,211293.1,Pensioner,Secondary / secondary special,Married,House / apartment,-22696,365243,1,1,0,1,Core staff,2.0
5012708,F,N,N,1,129843.2,State servant,Secondary / secondary special,Married,House / apartment,-8322,-2208,1,1,0,0,Managers,3.0
5012709,M,Y,N,4,53323.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-9650,-5150,1,0,0,0,Private service staff,6.0
5012710,M,N,Y,1,120656.7,Commercial associate,Secondary / secondary special,Married,House / apartment,-22657,-2112,1,0,1,0,HR staff,3.0
5012711,M,N,Y,0,113662.5,Working,Higher education,Married,House / apartment,-7856,-9005,1,0,0,0,Cooking staff,1.0
5012712,M,Y,N,1,127590.0,Commercial associate,Secondary / secondary special,Married,With parents,-16897,-12816,1,0,0,0,Drivers,3.0
5012713,F,N,Y,1,218651.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-21875,-11429,1,0,0,0,Security staff,2.0
5012714,F,N,Y,2,90401.2,Commercial associate,Higher education,Married,House / apartment,-16115,-9906,1,0,0,0,Accountants,4.0
5012715,M,N,N,1,274831.5,Working,Secondary / secondary special,Married,House / apartment,-12678,-9232,1,0,0,0,Laborers,2.0
5012716,F,N,Y,1,120964.5,Working,Secondary / secondary special,Married,House / apartment,-10973,-3362,1,0,0,0,nan,3.0
5012717,M,N,Y,1,85371.6,Commercial associate,Secondary / secondary special,Married,House / apartment,-15757,-10581,1,0,1,0,Laborers,2.0
5012718,F,Y,N,1,327645.9,State servant,Secondary / secondary special,Married,House / apartment,-18346,-14359,1,0,1,0,Laborers,2.0
5012719,F,N,N,0,149484.2,Commercial associate,Secondary / secondary special,Married,House / apartment,-21188,-9532,1,1,1,0,Accountants,2.0
5012720,F,N,Y,0,78639.8,Commercial associate,Incomplete higher,Married,Municipal apartment,-14836,-13431,1,0,0,0,HR staff,2.0
5012721,M,Y,Y,1,102961.3,Pensioner,Higher education,Married,House / apartment,-14711,365243,1,0,0,0,Cleaning staff,3.0
5012722,F,Y,N,2,135620.6,Working,Secondary / secondary special,Married,House / apartment,-14760,-9502,1,1,1,0,Cleaning staff,3.0
5012723,M,N,N,0,91543.5,Working,Secondary / secondary special,Married,House / apartment,-11267,-3828,1,0,1,0,Secretaries,2.0
5012724,F,Y,Y,3,105551.5,State servant,Secondary / secondary special,Married,House / apartment,-16397,-4522,1,0,1,0,Laborers,5.0
5012725,M,N,N,0,65604.4,State servant,Secondary / secondary special,Separated,Office apartment,-13951,-5693,1,0,1,0,nan,2.0
5012726,F,Y,N,0,42506.1,Working,Higher education,Married,House / apartment,-22627,-3554,1,0,1,0,Private service staff,2.0
5012727,F,Y,Y,0,104110.7,Working,Secondary / secondary special,Married,House / apartment,-15520,-10865,1,0,1,0,IT staff,2.0
5012728,F,N,N,3,105874.9,Pensioner,Secondary / secondary special,Married,Rented apartment,-17205,365243,1,0,0,0,Security staff,5.0
5012729,M,Y,N,0,128484.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20932,-11600,1,0,1,0,Security staff,1.0
5012730,F,N,Y,0,74006.3,Working,Incomplete higher,Married,With parents,-16879,-3193,1,1,1,1,Managers,2.0
5012731,M,N,N,0,50499.7,Working,Secondary / secondary special,Married,House / apartment,-14716,-9636,1,0,1,1,Medicine staff,2.0
5012732,F,Y,Y,0,60921.3,State servant,Higher education,Single / not married,House / apartment,-21889,-6553,1,0,1,0,Managers,2.0
5012733,M,Y,N,2,167345.7,Working,Higher education,Married,House / apartment,-10119,-3159,1,0,1,0,nan,3.0
5012734,M,Y,N,0,70734.9,Working,Secondary / secondary special,Widow,House / apartment,-16241,-3562,1,0,0,1,Accountants,1.0
5012735,F,Y,Y,2,79138.9,Working,Secondary / secondary special,Married,House / apartment,-21275,-13629,1,0,0,0,Cooking staff,3.0
5012736,M,N,N,2,84439.7,Working,Secondary / secondary special,Married,House / apartment,-16172,-4619,1,1,0,0,Sales staff,4.0
5012737,M,N,N,0,72429.0,Working,Secondary / secondary special,Married,House / apartment,-11917,-4143,1,0,1,0,nan,2.0
5012738,M,Y,Y,1,69800.4,Working,Higher education,Single / not married,House / apartment,-9903,-14539,1,0,0,0,Low-skill Laborers,3.0
5012739,M,N,Y,0,63859.3,Working,Higher education,Married,House / apartment,-22335,-11146,1,0,0,0,Low-skill Laborers,1.0
5012740,F,Y,Y,0,198854.4,Pensioner,Secondary / secondary special,Married,With parents,-8477,365243,1,0,1,1,Managers,2.0
5012741,F,Y,N,1,138697.5,Working,Secondary / secondary special,Married,House / apartment,-18703,-549,1,0,1,1,Waiters/barmen staff,2.0
5012742,M,Y,N,1,184224.5,Working,Higher education,Married,House / apartment,-17559,-10490,1,1,1,0,Waiters/barmen staff,2.0
5012743,M,N,N,0,203754.2,Working,Incomplete higher,Married,House / apartment,-15782,-7025,1,0,0,0,nan,2.0
5012744,M,N,Y,0,30487.1,Working,Incomplete higher,Separated,House / apartment,-23897,-10551,1,0,0,0,Accountants,2.0
5012745,M,N,Y,2,117210.6,Working,Secondary / secondary special,Married,House / apartment,-22210,-4939,1,0,1,0,nan,4.0
5012746,F,Y,Y,1,73637.6,Commercial associate,Secondary / secondary special,Married,House / apartment,-9171,-7066,1,1,1,0,Security staff,3.0
5012747,F,Y,Y,0,172543.5,Working,Secondary / secondary special,Single / not married,House / apartment,-22234,-1695,1,0,0,0,Drivers,2.0
5012748,M,N,Y,0,68136.2,Working,Secondary / secondary special,Separated,House / apartment,-18472,-10248,1,0,0,0,Secretaries,2.0
5012749,M,N,Y,0,58274.8,Pensioner,Higher education,Civil marriage,House / apartment,-19829,365243,1,0,0,0,Laborers,2.0
5012750,M,N,Y,0,48193.4,Working,Secondary / secondary special,Widow,With parents,-24418,-3532,1,0,0,0,nan,2.0
5012751,F,Y,N,0,84851.9,Working,Secondary / secondary special,Married,With parents,-21778,-11783,1,0,1,0,Core staff,1.0
5012752,F,Y,N,0,155978.4,Pensioner,Higher education,Married,House / apartment,-17424,365243,1,0,0,0,Cooking staff,2.0
5012753,M,N,N,0,112205.1,Pensioner,Secondary / secondary special,Married,House / apartment,-8281,365243,1,1,0,0,Managers,2.0
5012754,M,N,Y,1,54104.7,Pensioner,Incomplete higher,Married,House / apartment,-18444,365243,1,1,0,1,Security staff,3.0
5012755,F,N,N,0,289621.3,Commercial associate,Secondary / secondary special,Married,With parents,-24145,-11854,1,0,0,1,nan,2.0
5012756,F,N,N,1,136594.1,State servant,Secondary / secondary special,Single / not married,House / apartment,-11512,-8663,1,0,1,0,Managers,3.0
5012757,M,N,N,0,145612.6,Pensioner,Higher education,Married,House / apartment,-18919,365243,1,1,1,0,Sales staff,1.0
5012758,M,N,Y,0,187683.9,Working,Incomplete higher,Married,With parents,-10156,-4469,1,1,0,0,Drivers,2.0
5012759,M,N,Y,0,43472.9,Commercial associate,Higher education,Single / not married,House / apartment,-20602,-3848,1,0,0,0,nan,2.0
5012760,F,N,Y,1,62585.1,Working,Higher education,Separated,House / apartment,-12508,-2853,1,1,0,0,High skill tech staff,3.0
5012761,M,N,Y,0,148970.8,Commercial associate,Higher education,Single / not married,House / apartment,-10202,-5427,1,1,0,0,Low-skill Laborers,1.0
5012762,M,Y,N,0,65816.8,Working,Secondary / secondary special,Married,Rented apartment,-10830,-639,1,1,0,1,Accountants,1.0
5012763,F,Y,N,0,86033.6,Working,Higher education,Separated,House / apartment,-23459,-6653,1,0,0,0,Realty agents,1.0
5012764,M,N,Y,0,94952.3,Working,Secondary / secondary special,Married,House / apartment,-13423,-14464,1,1,0,0,Secretaries,1.0
5012765,F,N,Y,0,52119.6,Working,Secondary / secondary special,Single / not married,House / apartment,-9322,-6582,1,0,1,0,nan,1.0
5012766,M,N,N,1,82420.7,Working,Secondary / secondary special,Married,House / apartment,-9155,-740,1,0,1,0,Accountants,2.0
5012767,M,Y,Y,0,155943.9,Commercial associate,Higher education,Married,House / apartment,-24702,-10859,1,0,0,0,Accountants,2.0
5012768,F,Y,N,1,142162.6,Working,Secondary / secondary special,Married,House / apartment,-20172,-11721,1,0,1,0,HR staff,2.0
5012769,M,N,N,3,172216.4,Pensioner,Secondary / secondary special,Widow,House / apartment,-16993,365243,1,0,1,0,Managers,4.0
5012770,F,Y,Y,0,163560.5,Working,Incomplete higher,Married,House / apartment,-21958,-4282,1,0,0,0,Realty agents,2.0
5012771,F,Y,N,1,120926.4,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19438,-10242,1,0,1,1,HR staff,3.0
5012772,M,Y,Y,1,116231.5,Working,Lower secondary,Married,House / apartment,-16994,-1026,1,0,0,0,nan,3.0
5012773,F,N,N,2,112046.1,Pensioner,Higher education,Married,House / apartment,-12470,365243,1,1,0,0,Waiters/barmen staff,4.0
5012774,M,Y,N,0,72148.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-21283,-10788,1,0,0,1,Managers,2.0
5012775,F,N,N,2,58984.4,Pensioner,Secondary / secondary special,Married,With parents,-10564,365243,1,0,1,0,Medicine staff,3.0
5012776,M,N,Y,2,69926.6,Working,Secondary / secondary special,Single / not married,House / apartment,-10059,-9214,1,0,1,0,Core staff,4.0
5012777,F,N,Y,0,83866.8,Working,Secondary / secondary special,Married,House / apartment,-7402,-4509,1,0,0,0,Realty agents,2.0
5012778,M,N,Y,0,71117.4,Working,Higher education,Civil marriage,House / apartment,-8973,-7920,1,1,0,0,Waiters/barmen staff,2.0
5012779,M,Y,Y,3,121408.5,Working,Secondary / secondary special,Married,House / apartment,-15830,-13622,1,0,0,0,Cleaning staff,4.0
5012780,F,Y,N,1,109201.2,Working,Higher education,Married,Municipal apartment,-18753,-10789,1,0,0,0,nan,3.0
5012781,F,Y,Y,0,115227.3,Pensioner,Higher education,Single / not married,House / apartment,-18680,365243,1,0,0,0,Accountants,2.0
5012782,M,N,N,1,117677.6,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17610,-13289,1,0,1,0,nan,3.0
5012783,M,Y,Y,0,179482.3,Working,Higher education,Single / not married,House / apartment,-10316,-7584,1,0,0,0,Managers,2.0
5012784,F,Y,Y,0,98293.5,Commercial associate,Secondary / secondary special,Married,House / apartment,-17450,-3849,1,0,0,1,nan,2.0
5012785,F,N,N,0,163437.3,Working,Secondary / secondary special,Married,House / apartment,-13216,-8677,1,1,0,0,Accountants,1.0
5012786,M,Y,Y,1,127809.1,Working,Secondary / secondary special,Married,House / apartment,-10602,-9021,1,0,0,0,IT staff,3.0
5012787,F,Y,N,2,173653.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-9263,-10404,1,0,0,0,Sales staff,3.0
5012788,M,N,Y,0,221308.9,Commercial associate,Higher education,Married,House / apartment,-10822,-8363,1,1,0,0,Cooking staff,1.0
5012789,F,N,N,2,131705.7,Commercial associate,Secondary / secondary special,Married,House / apartment,-23380,-5567,1,0,0,0,nan,4.0
5012790,M,Y,N,0,103972.8,Working,Secondary / secondary special,Married,With parents,-18659,-1250,1,0,0,0,Accountants,2.0
5012791,M,Y,N,1,103637.4,Working,Higher education,Married,House / apartment,-17835,-13865,1,0,0,1,HR staff,2.0
5012792,F,N,Y,0,78035.3,State servant,Higher education,Married,With parents,-12393,-10306,1,0,0,0,Cleaning staff,2.0
5012793,M,Y,Y,0,76735.1,State servant,Secondary / secondary special,Married,House / apartment,-13455,-8504,1,0,1,0,Low-skill Laborers,2.0
5012794,F,N,N,2,154981.1,Working,Higher education,Civil marriage,House / apartment,-11993,-4210,1,0,1,0,Low-skill Laborers,3.0
5012795,M,Y,N,0,60971.7,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18329,-6550,1,0,0,0,Low-skill Laborers,2.0
5012796,M,N,Y,2,221324.7,Working,Higher education,Single / not married,Office apartment,-9027,-4714,1,0,0,0,Cleaning staff,3.0
5012797,M,Y,Y,0,91504.0,Working,Higher education,Married,House / apartment,-23055,-6774,1,0,0,0,Drivers,1.0
5012798,F,N,Y,0,412932.3,Pensioner,Secondary / secondary special,Married,House / apartment,-9703,365243,1,0,0,0,Laborers,1.0
5012799,M,Y,Y,0,69803.7,Working,Secondary / secondary special,Married,House / apartment,-18331,-9031,1,1,0,0,Waiters/barmen staff,2.0
5012800,F,N,N,1,111870.2,Pensioner,Higher education,Single / not married,House / apartment,-16023,365243,1,0,1,0,Waiters/barmen staff,2.0
5012801,F,Y,Y,0,82791.1,Commercial associate,Higher education,Married,House / apartment,-16026,-1885,1,0,0,0,HR staff,2.0
5012802,F,Y,Y,1,66400.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-25062,-3849,1,1,1,0,nan,2.0
5012803,M,N,N,1,168030.4,Working,Secondary / secondary special,Married,House / apartment,-19108,-5709,1,0,0,0,Managers,3.0
5012804,M,N,Y,0,56796.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-23729,-9262,1,0,0,0,nan,2.0
5012805,M,N,N,0,70401.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23705,-11954,1,1,0,0,Drivers,2.0
5012806,M,N,N,0,132344.0,Working,Secondary / secondary special,Married,House / apartment,-20645,-3372,1,1,1,0,Private service staff,2.0
5012807,M,N,Y,3,143269.2,Working,Secondary / secondary special,Married,Municipal apartment,-22813,-567,1,0,1,0,High skill tech staff,5.0
5012808,F,N,N,0,49220.1,State servant,Secondary / secondary special,Married,House / apartment,-24040,-10174,1,1,0,0,Sales staff,2.0
5012809,M,N,Y,0,132037.1,Working,Secondary / secondary special,Married,House / apartment,-17141,-6272,1,0,0,1,Core staff,1.0
5012810,M,N,Y,0,105287.5,Working,Higher education,Widow,House / apartment,-8788,-9385,1,0,0,0,Medicine staff,2.0
5012811,M,Y,Y,1,62388.6,Working,Secondary / secondary special,Married,House / apartment,-19659,-537,1,0,1,0,nan,3.0
5012812,F,N,Y,1,66540.0,Working,Secondary / secondary special,Married,House / apartment,-10954,-10291,1,0,0,0,Cleaning staff,3.0
5012813,M,N,Y,2,35713.2,Working,Secondary / secondary special,Married,House / apartment,-20721,-2023,1,0,0,0,Laborers,4.0
5012814,F,Y,Y,2,232983.3,Working,Higher education,Civil marriage,House / apartment,-8064,-7142,1,0,0,0,Waiters/barmen staff,3.0
5012815,M,N,N,0,164014.5,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17611,-10497,1,1,0,0,Drivers,1.0
5012816,F,Y,N,0,51814.6,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9060,-1919,1,1,0,0,Core staff,2.0
5012817,F,N,N,1,147186.2,Commercial associate,Higher education,Married,House / apartment,-18185,-7410,1,0,0,0,HR staff,3.0
5012818,M,Y,N,2,74086.5,Working,Higher education,Married,With parents,-7345,-7550,1,0,0,0,Security staff,4.0
5012819,M,Y,Y,0,155967.9,Pensioner,Secondary / secondary special,Married,House / apartment,-25096,365243,1,0,1,0,nan,1.0
5012820,M,N,Y,0,77031.0,State servant,Secondary / secondary special,Separated,House / apartment,-17107,-11367,1,0,1,0,Realty agents,2.0
5012821,M,N,Y,2,82316.2,Working,Secondary / secondary special,Married,House / apartment,-10641,-9162,1,0,0,0,Accountants,4.0
5012822,F,N,Y,0,85461.9,Working,Secondary / secondary special,Married,House / apartment,-15525,-10520,1,1,0,0,nan,2.0
5012823,F,N,N,0,71063.0,Working,Secondary / secondary special,Married,House / apartment,-17509,-732,1,0,1,0,nan,1.0
5012824,F,N,Y,2,198716.7,Working,Secondary / secondary special,Married,House / apartment,-11225,-9785,1,0,1,0,Accountants,3.0
5012825,F,Y,Y,2,154703.2,Pensioner,Secondary / secondary special,Married,Office apartment,-9218,365243,1,0,0,0,Accountants,3.0
5012826,M,N,Y,0,104294.5,Working,Secondary / secondary special,Single / not married,House / apartment,-23125,-10735,1,0,0,0,Cleaning staff,2.0
5012827,M,N,Y,0,164766.4,Working,Higher education,Married,House / apartment,-7568,-3909,1,0,1,1,Private service staff,2.0
5012828,F,N,Y,0,43759.5,Working,Higher education,Married,House / apartment,-21761,-13947,1,0,0,0,Low-skill Laborers,1.0
5012829,M,Y,Y,2,53410.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-10208,-11254,1,0,1,0,Drivers,4.0
5012830,F,N,N,4,125151.1,Working,Lower secondary,Married,Co-op apartment,-7500,-14298,1,0,0,0,Core staff,6.0
5012831,M,Y,Y,1,142595.6,Commercial associate,Higher education,Married,House / apartment,-14059,-10575,1,0,0,0,Private service staff,3.0
5012832,M,N,N,0,113516.5,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13273,-7055,1,0,0,0,Low-skill Laborers,2.0
5012833,F,N,Y,0,38509.2,Working,Secondary / secondary special,Married,Rented apartment,-8368,-12682,1,0,0,0,nan,2.0
5012834,M,N,Y,1,58036.8,Working,Secondary / secondary special,Married,House / apartment,-13090,-5755,1,1,1,1,Private service staff,2.0
5012835,F,N,N,0,121576.1,Working,Higher education,Widow,House / apartment,-25161,-13805,1,1,0,0,Managers,1.0
5012836,F,Y,N,1,332114.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-24241,-1319,1,1,0,0,Accountants,2.0
5012837,F,N,Y,1,181490.1,Working,Secondary / secondary special,Married,House / apartment,-14079,-13110,1,0,0,0,Core staff,3.0
5012838,F,N,N,0,217217.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17582,365243,1,0,0,0,Laborers,2.0
5012839,F,Y,Y,3,116992.2,Working,Higher education,Married,With parents,-12246,-1961,1,0,0,0,Cleaning staff,5.0
5012840,F,N,Y,0,116569.8,Working,Secondary / secondary special,Civil marriage,House / apartment,-15255,-2565,1,1,0,0,Waiters/barmen staff,1.0
5012841,M,Y,N,1,58880.0,Working,Secondary / secondary special,Married,House / apartment,-18960,-3614,1,0,1,0,nan,3.0
